Series/Set,Name,Price(>10.0<100.0),Image
unleashed,Entei & Raikou Legend (top),$51.72,https://tcgplayer-cdn.tcgplayer.com/product/85277_25w.jpg
unleashed,Kingdra (Prime),$17.31,https://tcgplayer-cdn.tcgplayer.com/product/86448_25w.jpg
unleashed,Lanturn (Prime),$12.46,https://tcgplayer-cdn.tcgplayer.com/product/86611_25w.jpg
unleashed,Raikou & Suicune Legend (Bottom),$49.81,https://tcgplayer-cdn.tcgplayer.com/product/88538_25w.jpg
unleashed,Suicune & Entei Legend (Top),$63.52,https://tcgplayer-cdn.tcgplayer.com/product/89610_25w.jpg
arceus,Arceus (AR2),$10.63,https://tcgplayer-cdn.tcgplayer.com/product/83593_25w.jpg
arceus,Arceus (AR4),$16.15,https://tcgplayer-cdn.tcgplayer.com/product/83595_25w.jpg
arceus,Arceus (AR8),$10.61,https://tcgplayer-cdn.tcgplayer.com/product/83599_25w.jpg
arceus,Arceus Lv.X (94),$22.60,https://tcgplayer-cdn.tcgplayer.com/product/83602_25w.jpg
arceus,Arceus Lv.X (96),$23.45,https://tcgplayer-cdn.tcgplayer.com/product/83604_25w.jpg
arceus,Bagon (Shiny),$40.98,https://tcgplayer-cdn.tcgplayer.com/product/83700_25w.jpg
arceus,Gengar Lv.X,$65.54,https://tcgplayer-cdn.tcgplayer.com/product/85682_25w.jpg
arceus,Salamence Lv.X,$28.10,https://tcgplayer-cdn.tcgplayer.com/product/88906_25w.jpg
arceus,Tangrowth Lv.X,$12.93,https://tcgplayer-cdn.tcgplayer.com/product/89757_25w.jpg
arceus,Arceus (AR1),$15.41,https://tcgplayer-cdn.tcgplayer.com/product/83592_25w.jpg
arceus,Arceus (AR5),$13.30,https://tcgplayer-cdn.tcgplayer.com/product/83596_25w.jpg
arceus,Arceus (AR7),$12.05,https://tcgplayer-cdn.tcgplayer.com/product/83598_25w.jpg
arceus,Arceus (AR9),$14.35,https://tcgplayer-cdn.tcgplayer.com/product/83600_25w.jpg
arceus,Arceus Lv.X (95),$29.60,https://tcgplayer-cdn.tcgplayer.com/product/83603_25w.jpg
arceus,Charizard,$50.59,https://tcgplayer-cdn.tcgplayer.com/product/84191_25w.jpg
supreme-victors,Electivire FB Lv.X,$21.29,https://tcgplayer-cdn.tcgplayer.com/product/85126_25w.jpg
supreme-victors,Garchomp C Lv.X,$31.45,https://tcgplayer-cdn.tcgplayer.com/product/85629_25w.jpg
supreme-victors,Rayquaza C Lv.X,$50.80,https://tcgplayer-cdn.tcgplayer.com/product/88640_25w.jpg
supreme-victors,Venusaur,$12.96,https://tcgplayer-cdn.tcgplayer.com/product/90321_25w.jpg
supreme-victors,Yanma (Shiny),$30.96,https://tcgplayer-cdn.tcgplayer.com/product/90687_25w.jpg
supreme-victors,Zapdos (150),$88.06,https://tcgplayer-cdn.tcgplayer.com/product/90719_25w.jpg
supreme-victors,Absol G Lv.X,$20.87,https://tcgplayer-cdn.tcgplayer.com/product/83458_25w.jpg
supreme-victors,Blaziken FB Lv.X,$31.49,https://tcgplayer-cdn.tcgplayer.com/product/83915_25w.jpg
supreme-victors,Charizard G,$36.33,https://tcgplayer-cdn.tcgplayer.com/product/84200_25w.jpg
supreme-victors,Milotic (Shiny),$33.99,https://tcgplayer-cdn.tcgplayer.com/product/87456_25w.jpg
supreme-victors,Moltres (149),$77.75,https://tcgplayer-cdn.tcgplayer.com/product/87563_25w.jpg
supreme-victors,Rayquaza C,$25.85,https://tcgplayer-cdn.tcgplayer.com/product/88639_25w.jpg
supreme-victors,Relicanth (Shiny),$36.30,https://tcgplayer-cdn.tcgplayer.com/product/88689_25w.jpg
supreme-victors,Staraptor FB Lv.X,$21.56,https://tcgplayer-cdn.tcgplayer.com/product/89512_25w.jpg
legends-awakened,Buck's Training - 130/146 (Prerelease Promo),$16.74,https://tcgplayer-cdn.tcgplayer.com/product/221176_25w.jpg
legends-awakened,Dragonite,$37.01,https://tcgplayer-cdn.tcgplayer.com/product/84913_25w.jpg
legends-awakened,Gliscor Lv.X,$58.77,https://tcgplayer-cdn.tcgplayer.com/product/85777_25w.jpg
legends-awakened,Magnezone Lv.X,$20.40,https://tcgplayer-cdn.tcgplayer.com/product/87121_25w.jpg
legends-awakened,Mesprit,$33.29,https://tcgplayer-cdn.tcgplayer.com/product/87332_25w.jpg
legends-awakened,Mewtwo Lv.X,$83.22,https://tcgplayer-cdn.tcgplayer.com/product/87433_25w.jpg
legends-awakened,Uxie,$11.63,https://tcgplayer-cdn.tcgplayer.com/product/90260_25w.jpg
legends-awakened,Azelf Lv.X,$34.94,https://tcgplayer-cdn.tcgplayer.com/product/83677_25w.jpg
legends-awakened,Giratina,$15.74,https://tcgplayer-cdn.tcgplayer.com/product/85733_25w.jpg
legends-awakened,Mesprit Lv.X,$33.83,https://tcgplayer-cdn.tcgplayer.com/product/87334_25w.jpg
legends-awakened,Mewtwo,$27.83,https://tcgplayer-cdn.tcgplayer.com/product/87422_25w.jpg
legends-awakened,Politoed,$18.55,https://tcgplayer-cdn.tcgplayer.com/product/88250_25w.jpg
legends-awakened,Rayquaza,$16.01,https://tcgplayer-cdn.tcgplayer.com/product/88627_25w.jpg
legends-awakened,Rhyperior Lv.X,$18.80,https://tcgplayer-cdn.tcgplayer.com/product/88749_25w.jpg
legends-awakened,Uxie Lv.X,$56.00,https://tcgplayer-cdn.tcgplayer.com/product/90262_25w.jpg
great-encounters,Darkrai Lv.X,$29.42,https://tcgplayer-cdn.tcgplayer.com/product/84711_25w.jpg
great-encounters,Cresselia Lv.X,$17.92,https://tcgplayer-cdn.tcgplayer.com/product/84472_25w.jpg
great-encounters,Dialga Lv.X,$74.77,https://tcgplayer-cdn.tcgplayer.com/product/84812_25w.jpg
great-encounters,Palkia Lv.X,$79.75,https://tcgplayer-cdn.tcgplayer.com/product/87919_25w.jpg
great-encounters,Togekiss,$27.12,https://tcgplayer-cdn.tcgplayer.com/product/89923_25w.jpg
crystal-guardians,Aggron ex,$49.07,https://tcgplayer-cdn.tcgplayer.com/product/83484_25w.jpg
crystal-guardians,Blastoise (Delta Species),$63.93,https://tcgplayer-cdn.tcgplayer.com/product/83899_25w.jpg
crystal-guardians,Delcatty ex,$33.00,https://tcgplayer-cdn.tcgplayer.com/product/84744_25w.jpg
crystal-guardians,Exploud ex,$36.65,https://tcgplayer-cdn.tcgplayer.com/product/85375_25w.jpg
crystal-guardians,Groudon ex,$65.19,https://tcgplayer-cdn.tcgplayer.com/product/85930_25w.jpg
crystal-guardians,Jirachi ex,$46.35,https://tcgplayer-cdn.tcgplayer.com/product/86332_25w.jpg
crystal-guardians,Swampert ex,$69.99,https://tcgplayer-cdn.tcgplayer.com/product/89683_25w.jpg
crystal-guardians,Blaziken ex,$46.33,https://tcgplayer-cdn.tcgplayer.com/product/83913_25w.jpg
crystal-guardians,Kyogre ex,$64.65,https://tcgplayer-cdn.tcgplayer.com/product/86557_25w.jpg
crystal-guardians,Sceptile ex (Delta Species),$64.99,https://tcgplayer-cdn.tcgplayer.com/product/88955_25w.jpg
crystal-guardians,Shiftry ex,$24.99,https://tcgplayer-cdn.tcgplayer.com/product/89160_25w.jpg
emerald,Altaria ex,$92.49,https://tcgplayer-cdn.tcgplayer.com/product/83524_25w.jpg
emerald,Cacturne ex,$40.00,https://tcgplayer-cdn.tcgplayer.com/product/84084_25w.jpg
emerald,Camerupt ex,$44.50,https://tcgplayer-cdn.tcgplayer.com/product/84096_25w.jpg
emerald,Gardevoir,$15.94,https://tcgplayer-cdn.tcgplayer.com/product/85633_25w.jpg
emerald,Kyogre (06),$36.75,https://tcgplayer-cdn.tcgplayer.com/product/86547_25w.jpg
emerald,Lightning Energy,$14.14,https://tcgplayer-cdn.tcgplayer.com/product/86762_25w.jpg
emerald,Rayquaza,$42.12,https://tcgplayer-cdn.tcgplayer.com/product/88626_25w.jpg
emerald,Regirock ex,$72.46,https://tcgplayer-cdn.tcgplayer.com/product/88675_25w.jpg
emerald,Swampert,$17.81,https://tcgplayer-cdn.tcgplayer.com/product/97731_25w.jpg
emerald,Blaziken,$12.88,https://tcgplayer-cdn.tcgplayer.com/product/83906_25w.jpg
emerald,Deoxys (Speed Forme),$16.51,https://tcgplayer-cdn.tcgplayer.com/product/84766_25w.jpg
emerald,Dusclops ex,$70.00,https://tcgplayer-cdn.tcgplayer.com/product/85032_25w.jpg
emerald,Farfetch'd (Secret Rare),$31.38,https://tcgplayer-cdn.tcgplayer.com/product/85385_25w.jpg
emerald,Groudon (05),$20.13,https://tcgplayer-cdn.tcgplayer.com/product/85922_25w.jpg
emerald,Medicham ex,$58.85,https://tcgplayer-cdn.tcgplayer.com/product/87277_25w.jpg
emerald,Water Energy,$11.97,https://tcgplayer-cdn.tcgplayer.com/product/90507_25w.jpg
team-magma-vs-team-aqua,Team Aqua's Cacturne,$14.99,https://tcgplayer-cdn.tcgplayer.com/product/89775_25w.jpg
team-magma-vs-team-aqua,Team Aqua's Manectric (4),$10.32,https://tcgplayer-cdn.tcgplayer.com/product/89790_25w.jpg
team-magma-vs-team-aqua,Team Magma's Groudon,$29.81,https://tcgplayer-cdn.tcgplayer.com/product/89827_25w.jpg
team-magma-vs-team-aqua,Cradily ex,$47.22,https://tcgplayer-cdn.tcgplayer.com/product/84457_25w.jpg
team-magma-vs-team-aqua,Jirachi,$57.32,https://tcgplayer-cdn.tcgplayer.com/product/86324_25w.jpg
team-magma-vs-team-aqua,Sceptile ex,$87.30,https://tcgplayer-cdn.tcgplayer.com/product/88954_25w.jpg
team-magma-vs-team-aqua,Team Aqua's Kyogre,$22.28,https://tcgplayer-cdn.tcgplayer.com/product/89788_25w.jpg
team-magma-vs-team-aqua,Team Aqua's Sharpedo (5),$14.88,https://tcgplayer-cdn.tcgplayer.com/product/89799_25w.jpg
team-magma-vs-team-aqua,Team Magma's Houndoom (10),$19.14,https://tcgplayer-cdn.tcgplayer.com/product/89828_25w.jpg
team-magma-vs-team-aqua,Team Magma's Rhydon (11),$10.78,https://tcgplayer-cdn.tcgplayer.com/product/89840_25w.jpg
team-rocket,Dark Alakazam (18),$14.11,https://tcgplayer-cdn.tcgplayer.com/product/84560_25w.jpg
team-rocket,Dark Arbok (2),$26.49,https://tcgplayer-cdn.tcgplayer.com/product/84563_25w.jpg
team-rocket,Dark Dugtrio (6),$35.71,https://tcgplayer-cdn.tcgplayer.com/product/84588_25w.jpg
team-rocket,Dark Gyarados (8),$89.89,https://tcgplayer-cdn.tcgplayer.com/product/84606_25w.jpg
team-rocket,Dark Hypno (9),$42.57,https://tcgplayer-cdn.tcgplayer.com/product/84613_25w.jpg
team-rocket,Dark Magneton (11),$44.27,https://tcgplayer-cdn.tcgplayer.com/product/84624_25w.jpg
team-rocket,Dark Slowbro (12),$50.66,https://tcgplayer-cdn.tcgplayer.com/product/84654_25w.jpg
team-rocket,Dark Vaporeon,$13.34,https://tcgplayer-cdn.tcgplayer.com/product/84665_25w.jpg
team-rocket,Dark Weezing (14),$20.42,https://tcgplayer-cdn.tcgplayer.com/product/84671_25w.jpg
team-rocket,Rainbow Energy (17),$33.03,https://tcgplayer-cdn.tcgplayer.com/product/88550_25w.jpg
team-rocket,Dark Alakazam (1),$77.46,https://tcgplayer-cdn.tcgplayer.com/product/84559_25w.jpg
team-rocket,Dark Blastoise (20),$36.06,https://tcgplayer-cdn.tcgplayer.com/product/84570_25w.jpg
team-rocket,Dark Charizard (21),$82.79,https://tcgplayer-cdn.tcgplayer.com/product/84573_25w.jpg
team-rocket,Dark Charmeleon,$13.02,https://tcgplayer-cdn.tcgplayer.com/product/84574_25w.jpg
team-rocket,Dark Dragonite (22),$30.08,https://tcgplayer-cdn.tcgplayer.com/product/84586_25w.jpg
team-rocket,Dark Golbat (7),$28.13,https://tcgplayer-cdn.tcgplayer.com/product/84601_25w.jpg
team-rocket,Dark Gyarados (25),$14.49,https://tcgplayer-cdn.tcgplayer.com/product/84607_25w.jpg
team-rocket,Dark Jolteon,$12.49,https://tcgplayer-cdn.tcgplayer.com/product/84617_25w.jpg
team-rocket,Dark Machamp (10),$65.56,https://tcgplayer-cdn.tcgplayer.com/product/84619_25w.jpg
team-rocket,Dark Vileplume (13),$33.84,https://tcgplayer-cdn.tcgplayer.com/product/84667_25w.jpg
team-rocket,Here Comes Team Rocket! (15),$28.23,https://tcgplayer-cdn.tcgplayer.com/product/86073_25w.jpg
team-rocket,Rainbow Energy (80),$10.84,https://tcgplayer-cdn.tcgplayer.com/product/88551_25w.jpg
team-rocket,Rocket's Sneak Attack (16),$27.93,https://tcgplayer-cdn.tcgplayer.com/product/88791_25w.jpg
fossil,Aerodactyl (1),$60.41,https://tcgplayer-cdn.tcgplayer.com/product/44418_25w.jpg
fossil,Dragonite (19),$23.49,https://tcgplayer-cdn.tcgplayer.com/product/44427_25w.jpg
fossil,Gengar (20),$19.70,https://tcgplayer-cdn.tcgplayer.com/product/44428_25w.jpg
fossil,Hitmonlee (22),$10.69,https://tcgplayer-cdn.tcgplayer.com/product/44430_25w.jpg
fossil,Hypno (8),$41.05,https://tcgplayer-cdn.tcgplayer.com/product/106524_25w.jpg
fossil,Kabutops (24),$10.96,https://tcgplayer-cdn.tcgplayer.com/product/44432_25w.jpg
fossil,Moltres (27),$18.01,https://tcgplayer-cdn.tcgplayer.com/product/106529_25w.jpg
fossil,Muk (13),$34.66,https://tcgplayer-cdn.tcgplayer.com/product/44422_25w.jpg
fossil,Raichu (14),$94.92,https://tcgplayer-cdn.tcgplayer.com/product/44423_25w.jpg
fossil,Zapdos (30),$21.07,https://tcgplayer-cdn.tcgplayer.com/product/106532_25w.jpg
fossil,Articuno (17),$14.80,https://tcgplayer-cdn.tcgplayer.com/product/44425_25w.jpg
fossil,Ditto (3),$50.08,https://tcgplayer-cdn.tcgplayer.com/product/106519_25w.jpg
fossil,Haunter (6),$65.31,https://tcgplayer-cdn.tcgplayer.com/product/106522_25w.jpg
fossil,Hitmonlee (7),$57.97,https://tcgplayer-cdn.tcgplayer.com/product/106523_25w.jpg
fossil,Hypno (23),$10.13,https://tcgplayer-cdn.tcgplayer.com/product/44431_25w.jpg
fossil,Kabutops (9),$56.72,https://tcgplayer-cdn.tcgplayer.com/product/106525_25w.jpg
fossil,Lapras (25),$10.64,https://tcgplayer-cdn.tcgplayer.com/product/106527_25w.jpg
fossil,Magneton (11),$43.43,https://tcgplayer-cdn.tcgplayer.com/product/44420_25w.jpg
fossil,Raichu (29),$14.54,https://tcgplayer-cdn.tcgplayer.com/product/106531_25w.jpg
base-set-shadowless,Abra,$19.25,https://tcgplayer-cdn.tcgplayer.com/product/107040_25w.jpg
base-set-shadowless,Arcanine,$73.32,https://tcgplayer-cdn.tcgplayer.com/product/107018_25w.jpg
base-set-shadowless,Bill,$29.47,https://tcgplayer-cdn.tcgplayer.com/product/107088_25w.jpg
base-set-shadowless,Charmander,$98.74,https://tcgplayer-cdn.tcgplayer.com/product/107043_25w.jpg
base-set-shadowless,Computer Search,$97.65,https://tcgplayer-cdn.tcgplayer.com/product/107068_25w.jpg
base-set-shadowless,Devolution Spray,$43.05,https://tcgplayer-cdn.tcgplayer.com/product/107069_25w.jpg
base-set-shadowless,Diglett,$15.02,https://tcgplayer-cdn.tcgplayer.com/product/107044_25w.jpg
base-set-shadowless,Double Colorless Energy,$25.68,https://tcgplayer-cdn.tcgplayer.com/product/107099_25w.jpg
base-set-shadowless,Dratini,$42.28,https://tcgplayer-cdn.tcgplayer.com/product/107023_25w.jpg
base-set-shadowless,Dugtrio,$87.99,https://tcgplayer-cdn.tcgplayer.com/product/107014_25w.jpg
base-set-shadowless,Electrode,$44.04,https://tcgplayer-cdn.tcgplayer.com/product/107016_25w.jpg
base-set-shadowless,Energy Retrieval,$13.16,https://tcgplayer-cdn.tcgplayer.com/product/107078_25w.jpg
base-set-shadowless,Fighting Energy,$11.23,https://tcgplayer-cdn.tcgplayer.com/product/107093_25w.jpg
base-set-shadowless,Grass Energy,$17.25,https://tcgplayer-cdn.tcgplayer.com/product/107095_25w.jpg
base-set-shadowless,Gust of Wind,$19.51,https://tcgplayer-cdn.tcgplayer.com/product/107090_25w.jpg
base-set-shadowless,Haunter,$54.66,https://tcgplayer-cdn.tcgplayer.com/product/107026_25w.jpg
base-set-shadowless,Impostor Professor Oak,$24.99,https://tcgplayer-cdn.tcgplayer.com/product/107070_25w.jpg
base-set-shadowless,Ivysaur,$73.60,https://tcgplayer-cdn.tcgplayer.com/product/107027_25w.jpg
base-set-shadowless,Kadabra,$68.66,https://tcgplayer-cdn.tcgplayer.com/product/107029_25w.jpg
base-set-shadowless,Koffing,$14.53,https://tcgplayer-cdn.tcgplayer.com/product/107048_25w.jpg
base-set-shadowless,Machop,$12.38,https://tcgplayer-cdn.tcgplayer.com/product/107049_25w.jpg
base-set-shadowless,Magmar,$34.33,https://tcgplayer-cdn.tcgplayer.com/product/107033_25w.jpg
base-set-shadowless,Metapod,$15.00,https://tcgplayer-cdn.tcgplayer.com/product/107051_25w.jpg
base-set-shadowless,Nidoking,$89.24,https://tcgplayer-cdn.tcgplayer.com/product/107006_25w.jpg
base-set-shadowless,Nidorino,$16.44,https://tcgplayer-cdn.tcgplayer.com/product/107034_25w.jpg
base-set-shadowless,Onix,$18.42,https://tcgplayer-cdn.tcgplayer.com/product/107053_25w.jpg
base-set-shadowless,Pidgey,$17.79,https://tcgplayer-cdn.tcgplayer.com/product/107054_25w.jpg
base-set-shadowless,Pokedex,$20.91,https://tcgplayer-cdn.tcgplayer.com/product/107084_25w.jpg
base-set-shadowless,Pokemon Trader,$59.99,https://tcgplayer-cdn.tcgplayer.com/product/107073_25w.jpg
base-set-shadowless,Poliwhirl,$24.82,https://tcgplayer-cdn.tcgplayer.com/product/107035_25w.jpg
base-set-shadowless,Ponyta,$18.73,https://tcgplayer-cdn.tcgplayer.com/product/107057_25w.jpg
base-set-shadowless,Potion,$17.44,https://tcgplayer-cdn.tcgplayer.com/product/107091_25w.jpg
base-set-shadowless,Psychic Energy,$10.62,https://tcgplayer-cdn.tcgplayer.com/product/107096_25w.jpg
base-set-shadowless,Raticate,$23.35,https://tcgplayer-cdn.tcgplayer.com/product/107037_25w.jpg
base-set-shadowless,Scoop Up,$69.99,https://tcgplayer-cdn.tcgplayer.com/product/107075_25w.jpg
base-set-shadowless,Squirtle,$99.64,https://tcgplayer-cdn.tcgplayer.com/product/107060_25w.jpg
base-set-shadowless,Staryu,$17.47,https://tcgplayer-cdn.tcgplayer.com/product/107062_25w.jpg
base-set-shadowless,Super Potion,$11.68,https://tcgplayer-cdn.tcgplayer.com/product/107087_25w.jpg
base-set-shadowless,Tangela,$11.79,https://tcgplayer-cdn.tcgplayer.com/product/107063_25w.jpg
base-set-shadowless,Voltorb,$15.00,https://tcgplayer-cdn.tcgplayer.com/product/107064_25w.jpg
base-set-shadowless,Wartortle,$33.00,https://tcgplayer-cdn.tcgplayer.com/product/107039_25w.jpg
base-set-shadowless,Weedle,$17.78,https://tcgplayer-cdn.tcgplayer.com/product/107066_25w.jpg
base-set-shadowless,Caterpie,$31.10,https://tcgplayer-cdn.tcgplayer.com/product/107042_25w.jpg
base-set-shadowless,Charmeleon,$58.06,https://tcgplayer-cdn.tcgplayer.com/product/107021_25w.jpg
base-set-shadowless,Clefairy Doll,$55.00,https://tcgplayer-cdn.tcgplayer.com/product/107067_25w.jpg
base-set-shadowless,Defender,$16.49,https://tcgplayer-cdn.tcgplayer.com/product/107077_25w.jpg
base-set-shadowless,Dewgong,$16.19,https://tcgplayer-cdn.tcgplayer.com/product/107022_25w.jpg
base-set-shadowless,Drowzee,$19.32,https://tcgplayer-cdn.tcgplayer.com/product/107046_25w.jpg
base-set-shadowless,Electabuzz,$61.67,https://tcgplayer-cdn.tcgplayer.com/product/107015_25w.jpg
base-set-shadowless,Energy Removal,$12.75,https://tcgplayer-cdn.tcgplayer.com/product/107089_25w.jpg
base-set-shadowless,Farfetch'd,$43.32,https://tcgplayer-cdn.tcgplayer.com/product/107024_25w.jpg
base-set-shadowless,Gastly,$19.20,https://tcgplayer-cdn.tcgplayer.com/product/107047_25w.jpg
base-set-shadowless,Growlithe,$47.25,https://tcgplayer-cdn.tcgplayer.com/product/107025_25w.jpg
base-set-shadowless,Item Finder,$30.00,https://tcgplayer-cdn.tcgplayer.com/product/107072_25w.jpg
base-set-shadowless,Jynx,$34.52,https://tcgplayer-cdn.tcgplayer.com/product/107028_25w.jpg
base-set-shadowless,Kakuna,$10.07,https://tcgplayer-cdn.tcgplayer.com/product/107030_25w.jpg
base-set-shadowless,Machoke,$38.73,https://tcgplayer-cdn.tcgplayer.com/product/107031_25w.jpg
base-set-shadowless,Magikarp,$42.66,https://tcgplayer-cdn.tcgplayer.com/product/107032_25w.jpg
base-set-shadowless,Magnemite,$12.73,https://tcgplayer-cdn.tcgplayer.com/product/107050_25w.jpg
base-set-shadowless,Nidoran M,$13.38,https://tcgplayer-cdn.tcgplayer.com/product/107052_25w.jpg
base-set-shadowless,Pidgeotto,$38.33,https://tcgplayer-cdn.tcgplayer.com/product/107017_25w.jpg
base-set-shadowless,PlusPower,$11.53,https://tcgplayer-cdn.tcgplayer.com/product/107081_25w.jpg
base-set-shadowless,Pokemon Breeder,$49.00,https://tcgplayer-cdn.tcgplayer.com/product/107074_25w.jpg
base-set-shadowless,Pokemon Flute,$13.32,https://tcgplayer-cdn.tcgplayer.com/product/107083_25w.jpg
base-set-shadowless,Poliwag,$16.68,https://tcgplayer-cdn.tcgplayer.com/product/107056_25w.jpg
base-set-shadowless,Porygon,$32.61,https://tcgplayer-cdn.tcgplayer.com/product/107036_25w.jpg
base-set-shadowless,Professor Oak,$40.49,https://tcgplayer-cdn.tcgplayer.com/product/107085_25w.jpg
base-set-shadowless,Sandshrew,$11.95,https://tcgplayer-cdn.tcgplayer.com/product/107059_25w.jpg
base-set-shadowless,Seel,$16.75,https://tcgplayer-cdn.tcgplayer.com/product/107038_25w.jpg
base-set-shadowless,Starmie,$24.62,https://tcgplayer-cdn.tcgplayer.com/product/107061_25w.jpg
base-set-shadowless,Super Energy Removal,$69.99,https://tcgplayer-cdn.tcgplayer.com/product/107076_25w.jpg
base-set-shadowless,Switch,$24.99,https://tcgplayer-cdn.tcgplayer.com/product/107092_25w.jpg
base-set-shadowless,Vulpix,$21.93,https://tcgplayer-cdn.tcgplayer.com/product/107065_25w.jpg
firered-and-leafgreen,Butterfree,$14.01,https://tcgplayer-cdn.tcgplayer.com/product/84065_25w.jpg
firered-and-leafgreen,Electrode ex,$59.52,https://tcgplayer-cdn.tcgplayer.com/product/85165_25w.jpg
firered-and-leafgreen,Exeggutor,$12.59,https://tcgplayer-cdn.tcgplayer.com/product/85359_25w.jpg
firered-and-leafgreen,Moltres ex,$97.73,https://tcgplayer-cdn.tcgplayer.com/product/87566_25w.jpg
firered-and-leafgreen,Mr. Mime ex (111),$29.55,https://tcgplayer-cdn.tcgplayer.com/product/87599_25w.jpg
firered-and-leafgreen,Nidoqueen,$17.19,https://tcgplayer-cdn.tcgplayer.com/product/87707_25w.jpg
firered-and-leafgreen,Poliwrath,$10.28,https://tcgplayer-cdn.tcgplayer.com/product/88276_25w.jpg
firered-and-leafgreen,Raichu,$19.01,https://tcgplayer-cdn.tcgplayer.com/product/88507_25w.jpg
firered-and-leafgreen,Tauros,$10.06,https://tcgplayer-cdn.tcgplayer.com/product/89761_25w.jpg
firered-and-leafgreen,Charmander (113 Secret Rare),$47.69,https://tcgplayer-cdn.tcgplayer.com/product/84211_25w.jpg
firered-and-leafgreen,Clefable ex,$42.15,https://tcgplayer-cdn.tcgplayer.com/product/84350_25w.jpg
firered-and-leafgreen,Ditto,$21.63,https://tcgplayer-cdn.tcgplayer.com/product/84831_25w.jpg
firered-and-leafgreen,Mr. Mime ex (110),$39.89,https://tcgplayer-cdn.tcgplayer.com/product/87598_25w.jpg
firered-and-leafgreen,Nidoking,$17.90,https://tcgplayer-cdn.tcgplayer.com/product/87696_25w.jpg
firered-and-leafgreen,Rapidash,$17.89,https://tcgplayer-cdn.tcgplayer.com/product/88581_25w.jpg
firered-and-leafgreen,Slowbro,$11.89,https://tcgplayer-cdn.tcgplayer.com/product/89304_25w.jpg
firered-and-leafgreen,Snorlax,$28.21,https://tcgplayer-cdn.tcgplayer.com/product/89388_25w.jpg
firered-and-leafgreen,Zapdos ex,$42.97,https://tcgplayer-cdn.tcgplayer.com/product/90723_25w.jpg
majestic-dawn,Articuno,$19.80,https://tcgplayer-cdn.tcgplayer.com/product/83649_25w.jpg
majestic-dawn,Darkrai,$10.56,https://tcgplayer-cdn.tcgplayer.com/product/84700_25w.jpg
majestic-dawn,Glaceon (5),$30.78,https://tcgplayer-cdn.tcgplayer.com/product/85744_25w.jpg
majestic-dawn,Leafeon (7),$35.07,https://tcgplayer-cdn.tcgplayer.com/product/86677_25w.jpg
majestic-dawn,Mewtwo,$30.91,https://tcgplayer-cdn.tcgplayer.com/product/87421_25w.jpg
majestic-dawn,Moltres,$12.27,https://tcgplayer-cdn.tcgplayer.com/product/87561_25w.jpg
majestic-dawn,Call Energy,$18.04,https://tcgplayer-cdn.tcgplayer.com/product/84086_25w.jpg
majestic-dawn,Leafeon (24),$10.20,https://tcgplayer-cdn.tcgplayer.com/product/86678_25w.jpg
majestic-dawn,Palkia,$26.51,https://tcgplayer-cdn.tcgplayer.com/product/87908_25w.jpg
majestic-dawn,Zapdos,$10.53,https://tcgplayer-cdn.tcgplayer.com/product/90717_25w.jpg
black-and-white-promos,Crobat (Team Plasma - Prerelease),$14.98,https://tcgplayer-cdn.tcgplayer.com/product/84492_25w.jpg
black-and-white-promos,Darkrai (Team Plasma),$30.83,https://tcgplayer-cdn.tcgplayer.com/product/84703_25w.jpg
black-and-white-promos,Eevee (BW94),$26.74,https://tcgplayer-cdn.tcgplayer.com/product/85095_25w.jpg
black-and-white-promos,Electrode (Team Plasma),$12.94,https://tcgplayer-cdn.tcgplayer.com/product/85164_25w.jpg
black-and-white-promos,Espeon,$15.13,https://tcgplayer-cdn.tcgplayer.com/product/85326_25w.jpg
black-and-white-promos,Glaceon,$13.48,https://tcgplayer-cdn.tcgplayer.com/product/85748_25w.jpg
black-and-white-promos,Lilligant,$19.19,https://tcgplayer-cdn.tcgplayer.com/product/86795_25w.jpg
black-and-white-promos,Litwick,$10.90,https://tcgplayer-cdn.tcgplayer.com/product/86810_25w.jpg
black-and-white-promos,Metagross (Team Plasma)(Prerelease),$12.19,https://tcgplayer-cdn.tcgplayer.com/product/87344_25w.jpg
black-and-white-promos,Pidove,$49.95,https://tcgplayer-cdn.tcgplayer.com/product/88057_25w.jpg
black-and-white-promos,Umbreon,$40.33,https://tcgplayer-cdn.tcgplayer.com/product/90150_25w.jpg
black-and-white-promos,Victory Cup (3rd - Spring 2013),$67.50,https://tcgplayer-cdn.tcgplayer.com/product/96868_25w.jpg
black-and-white-promos,Arcanine - 12/99 (Prerelease Promo),$59.66,https://tcgplayer-cdn.tcgplayer.com/product/230421_25w.jpg
black-and-white-promos,Black Kyurem,$15.14,https://tcgplayer-cdn.tcgplayer.com/product/83852_25w.jpg
black-and-white-promos,Flareon,$13.85,https://tcgplayer-cdn.tcgplayer.com/product/91599_25w.jpg
black-and-white-promos,Flygon (Staff Prerelease),$65.00,https://tcgplayer-cdn.tcgplayer.com/product/96574_25w.jpg
black-and-white-promos,Genesect (Legend Awakened Promo),$73.66,https://tcgplayer-cdn.tcgplayer.com/product/108421_25w.jpg
black-and-white-promos,Giratina (Team Plasma),$20.93,https://tcgplayer-cdn.tcgplayer.com/product/85739_25w.jpg
black-and-white-promos,Jolteon,$16.39,https://tcgplayer-cdn.tcgplayer.com/product/86348_25w.jpg
